Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,As at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year_Quarter,0 Years,1 Years,2 Years,3 Years,4 Years,5 Years,6 Years,7 Years,8 Years,9 Years,10 Years,11 Years,12 Years,13 Years,14 Years,15 Years,16 Years,17 Years,18 Years,19 Years,20 Years,21 Years,22 Years,23 Years,24 Years,25 Years,26 Years,27 Years,28 Years,29 Years,30 Years,31 Years,32 Years,33 Years,34 Years,35 Years,36 Years,37 Years,38 Years,39 Years,40 Years,41 Years,42 Years,43 Years,44 Years,45 Years,46 Years,47 Years,48 Years,49 Years,50 Years,51 Years,52 Years,53 Years,54 Years,55 Years,56 Years,57 Years,58 Years,59 Years,60 Years,61 Years,62 Years,63 Years,64 Years,65 Years,66 Years,67 Years,68 Years,69 Years,70 Years,71 Years,72 Years,73 Years,74 Years,75 Years,76 Years,77 Years,78 Years,79 Years,80 Years,81 Years,82 Years,83 Years,84 Years,85 Years,86 Years,87 Years,88 Years,89 Years,90 Years,91 Years,92 Years,93 Years,94 Years,95 Years and Over,0 Years,1 Years,2 Years,3 Years,4 Years,5 Years,6 Years,7 Years,8 Years,9 Years,10 Years,11 Years,12 Years,13 Years,14 Years,15 Years,16 Years,17 Years,18 Years,19 Years,20 Years,21 Years,22 Years,23 Years,24 Years,25 Years,26 Years,27 Years,28 Years,29 Years,30 Years,31 Years,32 Years,33 Years,34 Years,35 Years,36 Years,37 Years,38 Years,39 Years,40 Years,41 Years,42 Years,43 Years,44 Years,45 Years,46 Years,47 Years,48 Years,49 Years,50 Years,51 Years,52 Years,53 Years,54 Years,55 Years,56 Years,57 Years,58 Years,59 Years,60 Years,61 Years,62 Years,63 Years,64 Years,65 Years,66 Years,67 Years,68 Years,69 Years,70 Years,71 Years,72 Years,73 Years,74 Years,75 Years,76 Years,77 Years,78 Years,79 Years,80 Years,81 Years,82 Years,83 Years,84 Years,85 Years,86 Years,87 Years,88 Years,89 Years,90 Years,91 Years,92 Years,93 Years,94 Years,95 Years and Over
1991Q1,30940,29990,29210,28830,27170,27030,26780,26450,26370,26440,27180,26610,25750,25880,27040,27010,28180,29240,29770,30730,30330,29770,28990,27160,26650,26700,26950,28360,28950,29380,28740,28500,27760,27130,26760,26080,25430,24980,24590,24350,24290,24340,24510,24250,24000,20940,19540,18770,17950,19280,19130,17100,16190,15620,15020,14530,14510,14150,14460,14730,15170,14890,14580,14440,14310,13720,13040,12350,11640,11400,10940,9370,8370,7930,8020,7250,6980,6440,5820,5190,4520,3830,3420,2920,2430,2020,1620,1310,1070,830,620,470,320,240,150,310,29630,28740,27910,27200,25930,25990,25440,25100,24780,24950,25470,25570,25190,25070,26560,26560,28160,29170,30180,31100,30730,29810,28800,27970,27510,27140,27800,29360,30610,30520,30220,29160,28770,27820,27350,26940,26230,25560,25140,24550,24580,24330,24550,24690,24150,21060,19560,18610,18050,19310,18930,17200,16460,15590,15300,14510,14180,14180,14440,14330,15090,14800,14600,14280,14390,14220,14190,13560,13580,13520,13290,11920,10880,10620,10890,9940,10150,9180,8870,7820,7210,6700,6200,5200,4700,4200,3480,3020,2440,2050,1760,1230,1010,800,620,1460
1991Q2,31230,30150,29340,28940,27440,27090,26820,26700,26270,26400,27050,26650,26140,25750,26880,27090,27730,29090,29690,30450,30600,29530,29040,27460,26540,26330,26810,28170,28660,29320,28960,28620,28330,26970,26860,26310,25500,25330,24490,24460,24310,24350,24420,24300,24620,20880,20010,19350,17500,19300,19120,17820,16190,15710,15150,14620,14450,14160,14330,14550,15140,14810,14560,14650,14220,13680,13300,12260,11740,11470,10690,10040,8340,7850,7890,7390,6880,6610,5850,5170,4560,3910,3420,2960,2430,2050,1640,1330,1090,850,640,480,320,240,160,310,29630,29130,28030,27460,25860,26160,25660,25220,24720,24830,25630,25360,25520,24900,26250,26460,27800,29080,29650,30980,31000,29600,28610,28120,27620,26920,27490,29160,30130,30780,30400,29300,29220,27810,27510,27040,26300,25950,25020,24800,24370,24690,24270,24710,24790,20970,20190,19100,17520,19350,19130,17730,16450,15650,15380,14720,14050,14260,14350,14300,14930,14830,14540,14540,14140,14170,14250,13600,13490,13580,13000,12770,10670,10610,10820,10080,10020,9390,8760,8120,7120,6730,6260,5310,4670,4170,3550,3080,2480,2070,1750,1300,990,830,610,1480
1991Q3,31120,30420,29590,29180,27890,27180,26990,26630,26380,26330,26960,26710,26550,25720,26640,26970,27610,28760,29350,30370,30890,29400,29130,27740,26640,26320,26730,27680,28660,29200,29080,28740,28360,27320,26820,26630,25650,25510,24470,24690,24340,24250,24450,24480,24690,21600,20380,19310,17770,19070,19090,18260,16520,15920,15200,14770,14390,14330,14140,14440,15020,14810,14620,14610,14230,13800,13250,12390,11880,11420,10720,10670,8030,7930,7740,7530,6750,6630,5870,5240,4510,4030,3440,2950,2480,2090,1640,1360,1040,880,650,480,330,230,180,310,29500,29330,28230,27790,26230,26260,25670,25290,24910,24680,25730,25210,25560,24870,25970,26410,27680,28580,29500,30740,31080,29690,28980,28040,27750,26930,27370,28660,30170,30570,30740,29520,29300,28140,27630,27150,26630,26100,25180,24920,24520,24690,24150,24700,25050,21690,20710,19080,17720,19000,19170,18160,16760,15920,15420,15020,13880,14270,14280,14250,14930,14860,14560,14410,14270,14170,14090,13770,13300,13670,12980,13440,10340,10670,10590,10310,9750,9530,8830,8320,7110,6660,6300,5510,4640,4190,3610,3010,2550,2060,1770,1310,970,830,610,1500
1991Q4,31170,30640,29830,29130,28480,27170,27030,26760,26430,26430,26680,26980,26570,25760,26120,27230,27300,28460,29230,30120,30630,29690,29310,28150,26720,26600,26600,27370,28900,29140,29250,28930,28240,27770,26800,27020,25720,25600,24560,24780,24270,24310,24370,24660,24440,22990,20640,19400,18120,18550,19070,18610,16920,16040,15380,14990,14180,14480,14030,14440,14740,14940,14640,14570,14130,13920,13280,12560,11980,11400,10770,10680,8390,8060,7580,7630,6770,6560,5950,5320,4590,4080,3420,3010,2490,2130,1660,1370,1050,910,660,490,350,250,170,320,29280,29350,28610,27940,26630,26130,25860,25390,25030,24910,25260,25350,25540,25030,25490,26590,27010,28440,29270,30310,30950,29970,29320,28380,27890,27140,27250,28660,29980,30640,30720,30110,29190,28560,27680,27350,26650,26250,25340,25140,24320,24860,24160,24770,24780,22980,21040,19280,17960,18710,19010,18530,17140,16020,15530,15200,14110,14290,14100,14280,14590,14930,14500,14610,14070,14300,13980,13900,13350,13460,13060,13340,10850,10720,10500,10440,9550,9700,8810,8450,7140,6830,6200,5720,4590,4260,3660,3040,2580,2100,1750,1400,980,830,620,1510
1992Q1,31260,30920,30000,29240,28880,27190,27100,26840,26490,26430,26480,27260,26670,25850,25980,27210,27160,28260,29220,29810,30600,29960,29240,28530,26890,26480,26650,27070,28560,29120,29560,28880,28590,27860,27190,26860,26140,25500,25030,24670,24390,24380,24400,24570,24320,24030,20940,19550,18760,17910,19250,19070,17040,16120,15550,14960,14400,14390,14040,14330,14550,15030,14680,14370,14170,13980,13390,12700,11980,11330,11040,10520,8990,8010,7520,7640,6840,6550,6000,5370,4720,4100,3430,3020,2550,2130,1740,1360,1100,900,680,500,370,250,190,330,29150,29600,28760,27950,27250,25970,26030,25480,25130,24800,25010,25520,25640,25270,25140,26660,26710,28250,29140,30060,30810,30290,29280,28440,27780,27500,27210,27980,29560,30850,30680,30370,29210,28870,27900,27380,26960,26260,25600,25160,24590,24600,24380,24570,24690,24150,21030,19520,18570,18000,19260,18870,17160,16410,15540,15240,14430,14110,14080,14340,14230,14970,14670,14460,14130,14210,14020,13990,13370,13320,13250,13000,11650,10600,10330,10570,9580,9790,8790,8460,7430,6760,6260,5750,4770,4250,3750,3080,2630,2100,1740,1480,980,830,640,1550
1992Q2,30740,31180,30120,29320,28970,27470,27100,26860,26720,26300,26440,27110,26720,26230,25830,27000,27230,27830,29100,29710,30330,30220,29000,28620,27210,26440,26280,26920,28330,28890,29500,29110,28710,28440,27040,26930,26360,25570,25410,24570,24510,24370,24430,24470,24370,24650,20890,20020,19340,17460,19260,19060,17770,16130,15640,15070,14500,14300,14050,14210,14380,14990,14590,14330,14370,13930,13340,12970,11880,11400,11130,10250,9620,7980,7440,7520,6950,6470,6140,5390,4720,4150,3510,3020,2570,2130,1780,1360,1100,910,670,530,380,250,190,330,28660,29590,29140,28060,27520,25880,26190,25670,25220,24750,24870,25680,25410,25580,24970,26340,26580,27900,29060,29530,30710,30530,29050,28240,27940,27610,27030,27610,29360,30310,30940,30550,29340,29270,27870,27530,27050,26320,26000,25060,24840,24400,24710,24280,24710,24780,20940,20120,19040,17470,19290,19070,17680,16390,15610,15300,14660,13960,14180,14240,14210,14820,14690,14390,14390,13940,13980,14070,13380,13250,13290,12710,12480,10390,10300,10480,9750,9630,9000,8380,7700,6660,6300,5790,4870,4230,3750,3120,2700,2130,1770,1470,1060,800,670,1550
1992Q3,30600,31030,30390,29530,29200,27930,27170,27010,26640,26400,26360,27000,26770,26620,25820,26750,27140,27660,28780,29330,30260,30490,28880,28670,27460,26470,26250,26820,27860,28890,29370,29290,28850,28430,27380,26920,26690,25710,25590,24550,24730,24380,24360,24480,24530,24720,21600,20370,19300,17730,19030,19020,18210,16460,15860,15120,14660,14250,14210,14010,14270,14840,14620,14370,14310,13910,13470,12910,12020,11520,11050,10290,10260,7670,7510,7350,7070,6320,6180,5410,4760,4090,3590,3040,2550,2160,1800,1350,1120,840,700,530,360,260,180,330,28250,29460,29340,28220,27820,26250,26270,25670,25310,24940,24700,25790,25240,25620,24950,26080,26520,27710,28620,29420,30490,30580,29160,28610,27770,27660,27080,27490,28830,30310,30740,30840,29590,29310,28160,27650,27210,26660,26110,25200,24980,24530,24680,24160,24690,25050,21660,20640,19040,17670,18940,19110,18080,16710,15870,15370,14950,13800,14160,14170,14150,14800,14720,14410,14250,14060,13960,13920,13560,13050,13380,12690,13120,10070,10390,10260,9970,9400,9140,8450,7900,6670,6210,5820,5030,4220,3750,3190,2650,2190,1730,1480,1080,790,670,1550
1992Q4,30210,31110,30650,29810,29150,28520,27190,27050,26800,26470,26490,26760,27050,26650,25870,26200,27350,27360,28460,29200,30070,30300,29190,28850,27880,26570,26570,26690,27540,29160,29350,29400,29040,28340,27870,26890,27130,25790,25670,24670,24860,24350,24430,24430,24710,24480,23010,20600,19370,18110,18540,19030,18550,16870,15980,15310,14880,14050,14340,13910,14290,14560,14740,14400,14280,13810,13560,12970,12160,11610,11000,10350,10280,8010,7670,7150,7200,6310,6120,5480,4840,4160,3650,2990,2640,2150,1850,1360,1130,860,710,530,370,270,190,330,28170,29230,29410,28620,27980,26690,26140,25880,25400,25080,24950,25300,25390,25610,25110,25630,26720,27050,28480,29250,30130,30570,29520,28980,28190,27810,27280,27410,28820,30180,30790,30830,30210,29230,28580,27740,27420,26720,26280,25420,25220,24360,24850,24180,24740,24770,22940,20980,19230,17910,18650,18950,18470,17090,15970,15490,15140,14050,14200,14000,14190,14480,14800,14360,14460,13900,14100,13790,13720,13110,13180,12790,13040,10550,10440,10170,10060,9210,9320,8420,7990,6730,6370,5750,5250,4160,3830,3260,2660,2240,1760,1460,1150,800,670,1580
1993Q1,29810,31220,30970,30020,29270,28950,27270,27150,26920,26560,26510,26600,27380,26820,26010,26100,27360,27260,28260,29300,29760,30260,29480,28810,28240,26690,26460,26700,27290,28820,29380,29700,28970,28700,27950,27290,26960,26220,25590,25120,24770,24490,24460,24490,24620,24390,24060,20920,19500,18720,17880,19200,19010,16990,16040,15450,14870,14280,14260,13900,14170,14390,14820,14420,14110,13840,13630,13080,12300,11600,10930,10620,10080,8590,7620,7080,7190,6370,6120,5490,4890,4280,3690,3000,2660,2210,1870,1440,1110,920,690,540,390,280,190,350,28020,29100,29650,28820,28020,27320,26020,26080,25520,25190,24880,25080,25620,25750,25370,25320,26890,26800,28280,29200,29930,30430,29790,28930,28290,27700,27620,27450,28190,29780,31040,30860,30500,29340,28960,27970,27480,27080,26350,25720,25260,24660,24660,24410,24580,24680,24130,21000,19480,18520,17950,19190,18810,17110,16330,15480,15180,14360,14010,13960,14260,14120,14840,14520,14320,13960,14020,13820,13800,13130,13050,12990,12740,11340,10300,10000,10190,9230,9390,8400,8010,7010,6310,5820,5290,4310,3860,3330,2690,2290,1790,1450,1220,810,670,1610
1993Q2,30170,30730,31280,30180,29370,29090,27590,27200,26980,26850,26410,26570,27240,26880,26420,25990,27160,27350,27900,29100,29640,29970,29710,28540,28260,26990,26340,26350,27130,28650,29160,29670,29230,28800,28550,27150,27060,26450,25660,25500,24690,24590,24460,24530,24530,24460,24700,20880,19960,19310,17440,19240,18980,17710,16060,15550,14970,14390,14180,13920,14060,14230,14780,14370,14110,14060,13580,13010,12600,11480,11000,10710,9830,9210,7600,7030,7060,6490,6000,5650,4920,4260,3730,3100,2630,2230,1870,1480,1120,940,720,550,410,270,190,350,28300,28650,29620,29220,28150,27610,25950,26270,25750,25310,24860,24980,25820,25550,25720,25150,26570,26740,27950,29090,29440,30300,30020,28680,28160,27920,27740,27360,27900,29610,30530,31170,30710,29520,29400,27980,27660,27210,26450,26120,25170,24950,24480,24770,24330,24710,24780,20920,20110,19010,17420,19220,19030,17630,16320,15540,15260,14590,13890,14060,14170,14110,14680,14550,14260,14240,13760,13770,13860,13140,12980,13040,12440,12160,10090,9990,10140,9370,9240,8580,7920,7260,6240,5830,5310,4450,3800,3330,2780,2340,1820,1460,1220,870,660,1640
1993Q3,30070,30630,31170,30500,29620,29330,28080,27300,27130,26800,26560,26510,27160,26940,26850,26020,26940,27260,27770,28780,29280,29970,29990,28400,28320,27260,26360,26350,27060,28220,29250,29590,29400,28970,28600,27560,27070,26830,25850,25720,24670,24830,24500,24450,24570,24640,24810,21630,20330,19290,17710,19010,18950,18140,16370,15750,15040,14550,14120,14100,13850,14150,14650,14420,14130,14030,13580,13130,12570,11610,11110,10650,9890,9810,7310,7090,6910,6620,5860,5710,4940,4340,3670,3180,2630,2200,1880,1520,1120,930,700,560,420,260,190,360,28370,28320,29520,29430,28340,27940,26340,26360,25790,25420,25080,24840,25950,25400,25800,25140,26330,26670,27810,28650,29330,30140,30080,28810,28530,27840,27840,27390,27860,29150,30560,30990,31060,29780,29490,28340,27800,27380,26830,26270,25350,25080,24620,24760,24240,24710,25050,21660,20640,19020,17620,18880,19060,18060,16630,15780,15300,14910,13730,14060,14070,14060,14670,14570,14280,14090,13900,13750,13700,13330,12790,13140,12410,12810,9770,10040,9930,9580,8990,8740,7980,7410,6250,5730,5360,4600,3770,3330,2820,2290,1860,1440,1230,880,610,1660
1993Q4,30150,30310,31260,30810,29920,29290,28690,27340,27200,26970,26650,26660,26930,27230,26880,26110,26410,27520,27450,28540,29150,29760,29840,28760,28560,27760,26550,26640,26880,27930,29550,29590,29550,29230,28550,28070,27080,27280,25960,25820,24810,24970,24470,24510,24570,24820,24590,23080,20620,19370,18080,18500,18970,18490,16800,15870,15210,14770,13950,14230,13740,14150,14380,14550,14180,14020,13490,13250,12630,11810,11200,10590,9970,9800,7640,7240,6710,6750,5880,5650,5000,4430,3760,3240,2630,2260,1830,1580,1130,950,720,560,410,270,200,360,28290,28270,29340,29520,28770,28130,26780,26260,26020,25530,25220,25140,25470,25580,25820,25310,25850,26900,27130,28520,29180,29770,30060,29170,28880,28290,28020,27580,27780,29230,30470,31080,31090,30430,29440,28770,27900,27600,26940,26460,25590,25340,24480,24960,24290,24830,24780,22940,21000,19230,17860,18610,18900,18440,17000,15890,15420,15080,13970,14110,13900,14090,14370,14630,14220,14290,13720,13880,13580,13480,12870,12940,12490,12750,10230,10090,9840,9690,8810,8910,7960,7530,6310,5910,5280,4780,3720,3400,2860,2330,1910,1470,1210,940,630,1660
1994Q1,29940,29960,31400,31170,30180,29430,29130,27450,27320,27090,26770,26720,26800,27590,27070,26300,26410,27540,27340,28410,29170,29460,29770,29070,28460,28050,26720,26470,26930,27680,29220,29640,29860,29170,28950,28190,27500,27110,26400,25780,25280,24920,24610,24580,24640,24750,24510,24140,20930,19510,18720,17850,19130,18930,16920,15970,15370,14770,14170,14150,13750,14030,14220,14630,14210,13850,13530,13300,12720,11970,11200,10540,10230,9650,8190,7220,6670,6760,5920,5660,5030,4490,3900,3280,2640,2270,1880,1590,1210,930,750,580,420,300,200,370,28030,28160,29250,29780,28990,28180,27460,26140,26230,25680,25350,25070,25270,25830,25970,25610,25600,27060,26860,28360,29050,29610,29910,29430,28790,28400,27930,27960,27850,28630,30150,31370,31160,30750,29560,29160,28170,27680,27300,26560,25890,25410,24820,24780,24520,24690,24720,24110,21000,19490,18510,17900,19150,18760,17010,16260,15400,15110,14270,13940,13870,14150,14000,14690,14360,14140,13770,13820,13620,13580,12900,12790,12710,12420,11010,9980,9670,9850,8830,8970,7950,7550,6590,5880,5340,4830,3850,3430,2940,2370,1950,1500,1200,1010,660,1690
1994Q2,29630,30300,30910,31480,30390,29540,29270,27760,27390,27160,27050,26630,26790,27470,27140,26710,26310,27380,27490,27970,29010,29310,29460,29260,28210,28050,26980,26430,26570,27530,29050,29500,29860,29410,29060,28820,27380,27240,26620,25890,25690,24870,24740,24600,24680,24690,24590,24800,20950,19980,19320,17410,19150,18910,17630,16000,15440,14870,14270,14060,13800,13900,14060,14590,14130,13820,13750,13250,12650,12250,11110,10620,10320,9440,8780,7190,6630,6630,6050,5550,5190,4510,3880,3330,2720,2280,1890,1590,1240,920,760,580,420,310,210,380,27900,28400,28830,29770,29380,28330,27770,26080,26430,25920,25510,25060,25170,26010,25780,25980,25440,26790,26830,27990,28970,29040,29790,29620,28550,28230,28170,28140,27750,28360,30060,30890,31490,30980,29790,29630,28210,27890,27460,26690,26340,25340,25080,24640,24870,24440,24780,24770,20940,20110,19000,17400,19160,18970,17550,16230,15480,15170,14510,13800,13960,14050,13990,14540,14380,14090,14040,13560,13560,13660,12930,12710,12780,12120,11840,9770,9650,9790,8980,8810,8130,7490,6830,5810,5380,4860,3990,3380,2940,2420,2000,1530,1220,1010,710,1690
1994Q3,29530,30200,30840,31340,30740,29830,29520,28280,27500,27360,27010,26800,26760,27450,27230,27140,26350,27170,27450,27890,28760,28950,29390,29520,28030,28070,27210,26500,26550,27470,28690,29620,29790,29580,29230,28880,27810,27270,27010,26100,25950,24870,25000,24670,24630,24790,24750,24930,21710,20370,19320,17680,18920,18880,18090,16300,15660,14910,14430,14020,13960,13680,14000,14460,14190,13850,13700,13250,12770,12200,11240,10730,10230,9490,9330,6920,6680,6470,6180,5430,5200,4500,3930,3290,2780,2290,1890,1580,1260,930,750,540,430,330,200,370,27830,28480,28490,29700,29640,28550,28120,26500,26540,25980,25630,25280,25050,26150,25660,26050,25440,26540,26780,27850,28600,28970,29620,29630,28630,28550,28100,28290,27840,28300,29650,30980,31340,31350,30090,29770,28580,28060,27640,27070,26520,25560,25270,24820,24920,24350,24800,25050,21670,20650,19010,17600,18820,19000,17980,16540,15720,15240,14810,13650,13940,13970,13960,14530,14410,14120,13910,13690,13560,13510,13100,12540,12850,12100,12450,9430,9710,9590,9220,8590,8260,7540,6910,5840,5290,4900,4110,3360,2920,2430,1970,1540,1190,1010,700,1660
1994Q4,29500,30300,30510,31450,31060,30150,29520,28910,27570,27460,27190,26890,26920,27220,27510,27200,26400,26650,27690,27620,28580,28830,29230,29340,28430,28280,27620,26640,26860,27310,28380,29950,29850,29780,29460,28830,28330,27310,27470,26240,26120,25020,25170,24660,24700,24780,24960,24710,23180,20660,19400,18090,18450,18890,18430,16720,15780,15080,14660,13830,14100,13610,13980,14190,14300,13860,13690,13150,12900,12240,11420,10840,10150,9560,9360,7240,6820,6270,6300,5460,5160,4550,4010,3390,2830,2280,1930,1560,1310,950,760,560,430,340,210,380,27930,28430,28450,29540,29750,28990,28330,26990,26460,26220,25740,25460,25360,25710,25860,26080,25600,26090,27030,27200,28520,28910,29370,29720,28960,28870,28460,28400,28060,28250,29710,30920,31390,31410,30760,29750,29070,28200,27900,27210,26710,25830,25540,24680,25170,24420,24900,24840,22960,20980,19220,17840,18550,18830,18360,16910,15820,15350,15000,13900,14000,13780,13990,14240,14480,14060,14110,13530,13690,13390,13240,12600,12620,12190,12400,9910,9780,9460,9320,8420,8450,7500,7040,5830,5470,4840,4300,3300,2990,2460,2010,1590,1200,960,750,1680
1995Q1,29730,30110,30170,31630,31440,30450,29670,29380,27680,27610,27330,27010,27000,27090,27890,27390,26660,26710,27710,27590,28440,28830,28890,29190,28650,28140,27900,26780,26770,27370,28200,29680,30010,30130,29450,29270,28450,27740,27370,26650,26100,25500,25150,24840,24740,24840,24910,24650,24240,21000,19530,18720,17790,19050,18870,16860,15850,15240,14660,14060,14010,13620,13840,14030,14380,13900,13510,13180,12960,12380,11560,10870,10110,9780,9220,7770,6820,6280,6290,5500,5160,4570,4060,3510,2880,2300,1940,1590,1310,1010,750,580,440,320,220,410,28120,28180,28360,29470,30020,29250,28410,27690,26360,26450,25880,25630,25330,25540,26110,26260,25960,25840,27170,26980,28340,28840,29130,29560,29160,28760,28630,28310,28480,28370,29180,30650,31730,31470,31090,29930,29490,28480,27980,27590,26810,26140,25630,24990,25000,24690,24770,24790,24150,20990,19460,18480,17850,19090,18700,16930,16190,15340,15050,14210,13830,13760,14060,13880,14550,14200,13980,13590,13640,13420,13310,12640,12470,12380,12080,10690,9640,9310,9490,8420,8540,7480,7060,6090,5420,4870,4350,3420,2990,2550,2010,1630,1230,960,790,1720
1995Q2,29810,29800,30540,31190,31760,30710,29810,29570,28040,27670,27450,27280,26930,27090,27790,27460,27080,26620,27580,27670,28020,28640,28700,28840,28760,27820,27940,27070,26760,27050,28150,29520,29920,30180,29750,29440,29090,27640,27490,26900,26240,25960,25070,24960,24820,24890,24840,24710,24910,21010,20030,19330,17360,19100,18840,17570,15880,15330,14770,14130,13920,13660,13720,13860,14380,13800,13520,13390,12900,12290,11870,10760,10210,9860,9000,8330,6790,6220,6170,5610,5090,4720,4080,3540,2930,2370,1940,1580,1320,1060,750,580,450,320,230,390,28150,28060,28620,29050,30020,29670,28570,28010,26340,26650,26130,25760,25320,25440,26300,26100,26320,25710,26900,26860,27990,28710,28550,29340,29330,28500,28460,28570,28660,28330,28950,30590,31340,31880,31340,30150,29980,28550,28200,27740,26950,26580,25570,25270,24800,25070,24520,24840,24820,20930,20070,18950,17350,19100,18920,17480,16150,15420,15110,14450,13700,13840,13950,13850,14400,14230,13920,13850,13370,13370,13410,12670,12420,12470,11790,11480,9440,9310,9420,8580,8410,7670,7010,6310,5360,4910,4380,3550,2960,2550,2060,1670,1250,970,780,1750
1995Q3,29840,29750,30490,31160,31680,31080,30150,29860,28610,27810,27710,27310,27130,27080,27790,27600,27560,26700,27430,27600,27940,28440,28350,28800,29010,27740,27960,27320,26890,27060,28130,29200,30070,30190,30010,29680,29220,28090,27600,27340,26450,26260,25130,25260,24950,24840,24950,24900,25050,21790,20410,19320,17670,18890,18780,18040,16200,15540,14810,14320,13850,13830,13510,13790,14210,13880,13550,13370,12880,12400,11780,10860,10330,9790,9040,8860,6550,6250,6040,5720,4980,4740,4060,3570,2920,2410,1970,1570,1310,1050,760,570,440,330,240,380,28050,27990,28730,28760,29970,29930,28840,28390,26820,26790,26230,25890,25600,25350,26450,25990,26470,25760,26720,26860,27860,28360,28520,29180,29390,28560,28810,28540,28820,28470,28980,30220,31520,31780,31770,30510,30130,28910,28410,27980,27400,26790,25820,25480,24980,25110,24480,24840,25120,21680,20610,18980,17530,18760,18930,17910,16460,15650,15180,14720,13550,13840,13870,13830,14390,14230,13940,13700,13510,13360,13260,12840,12260,12540,11770,12080,9120,9360,9210,8820,8170,7820,7060,6430,5360,4830,4420,3670,2990,2530,2040,1640,1290,930,790,1690
1995Q4,29800,29770,30610,30850,31810,31460,30540,29900,29270,27900,27810,27520,27230,27280,27570,27890,27600,26790,26940,27850,27700,28310,28290,28700,28850,28130,28160,27740,27040,27450,27950,28960,30410,30350,30250,30000,29280,28640,27660,27840,26600,26440,25290,25440,24960,24920,24960,25110,24830,23260,20710,19410,18080,18400,18790,18370,16650,15660,14960,14540,13680,13930,13440,13760,13950,14020,13570,13350,12770,12520,11840,11020,10450,9730,9130,8850,6850,6400,5890,5800,5020,4690,4090,3580,3050,2460,1950,1620,1290,1080,770,580,450,320,240,400,27830,28150,28720,28740,29780,30050,29310,28630,27310,26740,26490,26020,25780,25650,25990,26170,26440,25930,26250,27090,27250,28300,28480,28940,29500,28910,29120,28980,28930,28720,28940,30300,31490,31970,31890,31190,30160,29440,28580,28240,27520,27010,26090,25770,24830,25340,24550,24960,24900,22950,20940,19170,17790,18490,18770,18300,16830,15750,15290,14900,13810,13900,13680,13870,14070,14300,13870,13940,13330,13470,13180,12950,12330,12310,11850,12020,9610,9410,9110,8950,7990,8040,7010,6560,5350,4980,4360,3850,2940,2580,2090,1660,1330,960,750,1750
1996Q1,29850,30000,30430,30540,31990,31830,30840,30040,29780,28060,27950,27710,27370,27380,27470,28320,27820,27040,26920,27900,27630,28230,28270,28380,28710,28340,28050,28040,27150,27420,28070,28810,30150,30520,30670,30030,29730,28790,28110,27730,27060,26430,25800,25420,25100,25020,25030,25040,24770,24360,21050,19580,18720,17760,18970,18770,16780,15740,15110,14520,13880,13830,13450,13630,13790,14100,13600,13200,12810,12590,11940,11140,10470,9680,9350,8710,7330,6360,5860,5790,5060,4710,4130,3640,3160,2500,1980,1620,1340,1090,810,600,440,330,240,430,27800,28320,28460,28670,29740,30310,29590,28710,28000,26660,26710,26190,25940,25640,25860,26460,26660,26320,25970,27320,27010,28160,28390,28680,29310,29140,29050,29140,28890,29190,29120,29820,31240,32350,32040,31550,30360,29870,28850,28350,27940,27160,26410,25860,25160,25110,24820,24830,24850,24160,20950,19420,18420,17800,19030,18640,16840,16120,15280,14970,14120,13720,13630,13950,13710,14350,13990,13780,13380,13420,13180,13040,12350,12160,12070,11730,10340,9280,8940,9110,8010,8080,7000,6580,5610,4920,4380,3890,3030,2590,2160,1670,1370,1000,740,1780
