year,sex,rounding,cnt,sim_lab
2017,female,n_rr3_92,16527,rounded
2017,female,n_rr3_93,16569,rounded
2017,female,n_rr3_94,16440,rounded
2017,female,n_rr3_95,16491,rounded
2017,female,n_rr3_96,16539,rounded
2017,female,n_rr3_97,16554,rounded
2017,female,n_rr3_98,16536,rounded
2017,female,n_rr3_99,16515,rounded
2017,female,raw_cnt,16521,unrounded
2017,male,n_rr3_1,17046,rounded
2017,male,n_rr3_10,17001,rounded
2017,male,n_rr3_100,17007,rounded
2017,male,n_rr3_11,16995,rounded
2017,male,n_rr3_12,16974,rounded
2017,male,n_rr3_13,16959,rounded
2017,male,n_rr3_14,16971,rounded
2017,male,n_rr3_15,16941,rounded
2017,male,n_rr3_16,16911,rounded
2017,male,n_rr3_17,17016,rounded
2017,male,n_rr3_18,16995,rounded
2017,male,n_rr3_19,16917,rounded
2017,male,n_rr3_2,16935,rounded
2017,male,n_rr3_20,16956,rounded
2017,male,n_rr3_21,16902,rounded
2017,male,n_rr3_22,16953,rounded
2017,male,n_rr3_23,16959,rounded
2017,male,n_rr3_24,16917,rounded
2017,male,n_rr3_25,16890,rounded
2017,male,n_rr3_26,16962,rounded
2017,male,n_rr3_27,16977,rounded
2017,male,n_rr3_28,16968,rounded
2017,male,n_rr3_29,16968,rounded
2017,male,n_rr3_3,16974,rounded
2017,male,n_rr3_30,16935,rounded
2017,male,n_rr3_31,16947,rounded
2017,male,n_rr3_32,17019,rounded
2017,male,n_rr3_33,16962,rounded
2017,male,n_rr3_34,17010,rounded
2017,male,n_rr3_35,17049,rounded
2017,male,n_rr3_36,17037,rounded
2017,male,n_rr3_37,16914,rounded
2017,male,n_rr3_38,16995,rounded
2017,male,n_rr3_39,16989,rounded
2017,male,n_rr3_4,17022,rounded
2017,male,n_rr3_40,17037,rounded
2017,male,n_rr3_41,17040,rounded
2017,male,n_rr3_42,16968,rounded
2017,male,n_rr3_43,16995,rounded
2017,male,n_rr3_44,16965,rounded
2017,male,n_rr3_45,16962,rounded
2017,male,n_rr3_46,16986,rounded
2017,male,n_rr3_47,16920,rounded
2017,male,n_rr3_48,16932,rounded
2017,male,n_rr3_49,17007,rounded
2017,male,n_rr3_5,16947,rounded
2017,male,n_rr3_50,16953,rounded
2017,male,n_rr3_51,17022,rounded
2017,male,n_rr3_52,16986,rounded
2017,male,n_rr3_53,16926,rounded
2017,male,n_rr3_54,16965,rounded
2017,male,n_rr3_55,16974,rounded
2017,male,n_rr3_56,16938,rounded
2017,male,n_rr3_57,16983,rounded
2017,male,n_rr3_58,16956,rounded
2017,male,n_rr3_59,16911,rounded
2017,male,n_rr3_6,16998,rounded
2017,male,n_rr3_60,16938,rounded
2017,male,n_rr3_61,16977,rounded
2017,male,n_rr3_62,16995,rounded
2017,male,n_rr3_63,17019,rounded
2017,male,n_rr3_64,17004,rounded
2017,male,n_rr3_65,16905,rounded
2017,male,n_rr3_66,16983,rounded
2017,male,n_rr3_67,16941,rounded
2017,male,n_rr3_68,17013,rounded
2017,male,n_rr3_69,17028,rounded
2017,male,n_rr3_7,17010,rounded
2017,male,n_rr3_70,17016,rounded
2017,male,n_rr3_71,17007,rounded
2017,male,n_rr3_72,16941,rounded
2017,male,n_rr3_73,16992,rounded
2017,male,n_rr3_74,16929,rounded
2017,male,n_rr3_75,16974,rounded
2017,male,n_rr3_76,16935,rounded
2017,male,n_rr3_77,16956,rounded
2017,male,n_rr3_78,16965,rounded
2017,male,n_rr3_79,16950,rounded
2017,male,n_rr3_8,16992,rounded
2017,male,n_rr3_80,17013,rounded
2017,male,n_rr3_81,16920,rounded
2017,male,n_rr3_82,16944,rounded
2017,male,n_rr3_83,16980,rounded
2017,male,n_rr3_84,17025,rounded
2017,male,n_rr3_85,16932,rounded
2017,male,n_rr3_86,17013,rounded
2017,male,n_rr3_87,16893,rounded
2017,male,n_rr3_88,16995,rounded
2017,male,n_rr3_89,16980,rounded
2017,male,n_rr3_9,17016,rounded
2017,male,n_rr3_90,16995,rounded
2017,male,n_rr3_91,16959,rounded
2017,male,n_rr3_92,16962,rounded
2017,male,n_rr3_93,17001,rounded
2017,male,n_rr3_94,16956,rounded
2017,male,n_rr3_95,17022,rounded
2017,male,n_rr3_96,16962,rounded
2017,male,n_rr3_97,16953,rounded
2017,male,n_rr3_98,16866,rounded
2017,male,n_rr3_99,17070,rounded
2017,male,raw_cnt,16978,unrounded
2018,female,n_rr3_1,16155,rounded
2018,female,n_rr3_10,16188,rounded
2018,female,n_rr3_100,16200,rounded
2018,female,n_rr3_11,16221,rounded
2018,female,n_rr3_12,16233,rounded
2018,female,n_rr3_13,16206,rounded
2018,female,n_rr3_14,16248,rounded
2018,female,n_rr3_15,16116,rounded
2018,female,n_rr3_16,16134,rounded
2018,female,n_rr3_17,16215,rounded
2018,female,n_rr3_18,16221,rounded
2018,female,n_rr3_19,16203,rounded
2018,female,n_rr3_2,16200,rounded
2018,female,n_rr3_20,16146,rounded
2018,female,n_rr3_21,16194,rounded
2018,female,n_rr3_22,16170,rounded
2018,female,n_rr3_23,16113,rounded
2018,female,n_rr3_24,16170,rounded
2018,female,n_rr3_25,16158,rounded
2018,female,n_rr3_26,16152,rounded
2018,female,n_rr3_27,16191,rounded
2018,female,n_rr3_28,16113,rounded
2018,female,n_rr3_29,16161,rounded
2018,female,n_rr3_3,16167,rounded
2018,female,n_rr3_30,16164,rounded
2018,female,n_rr3_31,16176,rounded
2018,female,n_rr3_32,16146,rounded
2018,female,n_rr3_33,16167,rounded
2018,female,n_rr3_34,16158,rounded
2018,female,n_rr3_35,16197,rounded
2018,female,n_rr3_36,16167,rounded
2018,female,n_rr3_37,16149,rounded
2018,female,n_rr3_38,16143,rounded
2018,female,n_rr3_39,16122,rounded
2018,female,n_rr3_4,16122,rounded
2018,female,n_rr3_40,16200,rounded
2018,female,n_rr3_41,16146,rounded
2018,female,n_rr3_42,16173,rounded
2018,female,n_rr3_43,16194,rounded
2018,female,n_rr3_44,16158,rounded
2018,female,n_rr3_45,16152,rounded
2018,female,n_rr3_46,16083,rounded
2018,female,n_rr3_47,16170,rounded
2018,female,n_rr3_48,16209,rounded
2018,female,n_rr3_49,16191,rounded
2018,female,n_rr3_5,16206,rounded
2018,female,n_rr3_50,16179,rounded
2018,female,n_rr3_51,16164,rounded
2018,female,n_rr3_52,16143,rounded
2018,female,n_rr3_53,16191,rounded
2018,female,n_rr3_54,16167,rounded
2018,female,n_rr3_55,16137,rounded
2018,female,n_rr3_56,16191,rounded
2018,female,n_rr3_57,16209,rounded
2018,female,n_rr3_58,16185,rounded
2018,female,n_rr3_59,16227,rounded
2018,female,n_rr3_6,16188,rounded
2018,female,n_rr3_60,16230,rounded
2018,female,n_rr3_61,16299,rounded
2018,female,n_rr3_62,16176,rounded
2018,female,n_rr3_63,16188,rounded
2018,female,n_rr3_64,16113,rounded
2018,female,n_rr3_65,16209,rounded
2018,female,n_rr3_66,16191,rounded
2018,female,n_rr3_67,16152,rounded
2018,female,n_rr3_68,16173,rounded
2018,female,n_rr3_69,16182,rounded
2018,female,n_rr3_7,16137,rounded
2018,female,n_rr3_70,16209,rounded
2018,female,n_rr3_71,16179,rounded
2018,female,n_rr3_72,16167,rounded
2018,female,n_rr3_73,16218,rounded
2018,female,n_rr3_74,16131,rounded
2018,female,n_rr3_75,16182,rounded
2018,female,n_rr3_76,16170,rounded
2018,female,n_rr3_77,16227,rounded
2018,female,n_rr3_78,16176,rounded
2018,female,n_rr3_79,16161,rounded
2018,female,n_rr3_8,16239,rounded
2018,female,n_rr3_80,16113,rounded
2018,female,n_rr3_81,16137,rounded
2018,female,n_rr3_82,16167,rounded
2018,female,n_rr3_83,16206,rounded
2018,female,n_rr3_84,16134,rounded
2018,female,n_rr3_85,16116,rounded
2018,female,n_rr3_86,16122,rounded
2018,female,n_rr3_87,16149,rounded
2018,female,n_rr3_88,16176,rounded
2018,female,n_rr3_89,16215,rounded
2018,female,n_rr3_9,16152,rounded
2018,female,n_rr3_90,16185,rounded
2018,female,n_rr3_91,16200,rounded
2018,female,n_rr3_92,16125,rounded
2018,female,n_rr3_93,16137,rounded
2018,female,n_rr3_94,16188,rounded
2018,female,n_rr3_95,16152,rounded
2018,female,n_rr3_96,16173,rounded
2018,female,n_rr3_97,16170,rounded
2018,female,n_rr3_98,16161,rounded
2018,female,n_rr3_99,16128,rounded
2018,female,raw_cnt,16173,unrounded
2018,male,n_rr3_1,16980,rounded
2018,male,n_rr3_10,16896,rounded
2018,male,n_rr3_100,16914,rounded
2018,male,n_rr3_11,16878,rounded
2018,male,n_rr3_12,16890,rounded
2018,male,n_rr3_13,16935,rounded
2018,male,n_rr3_14,16875,rounded
2018,male,n_rr3_15,16878,rounded
2018,male,n_rr3_16,16848,rounded
2018,male,n_rr3_17,16893,rounded
2018,male,n_rr3_18,16878,rounded
2018,male,n_rr3_19,16896,rounded
2018,male,n_rr3_2,16914,rounded
2018,male,n_rr3_20,16881,rounded
2018,male,n_rr3_21,16872,rounded
2018,male,n_rr3_22,16908,rounded
2018,male,n_rr3_23,16899,rounded
2018,male,n_rr3_24,16941,rounded
2018,male,n_rr3_25,16902,rounded
2018,male,n_rr3_26,16947,rounded
2018,male,n_rr3_27,16911,rounded
2018,male,n_rr3_28,16950,rounded
2018,male,n_rr3_29,16959,rounded
2018,male,n_rr3_3,16884,rounded
2018,male,n_rr3_30,16899,rounded
2018,male,n_rr3_31,16989,rounded
2018,male,n_rr3_32,16941,rounded
2018,male,n_rr3_33,16911,rounded
2018,male,n_rr3_34,16911,rounded
2018,male,n_rr3_35,16902,rounded
2018,male,n_rr3_36,16851,rounded
2018,male,n_rr3_37,16950,rounded
2018,male,n_rr3_38,16944,rounded
2018,male,n_rr3_39,16977,rounded
2018,male,n_rr3_4,16881,rounded
2018,male,n_rr3_40,16902,rounded
2018,male,n_rr3_41,16953,rounded
2018,male,n_rr3_42,16977,rounded
2018,male,n_rr3_43,16926,rounded
2018,male,n_rr3_44,16911,rounded
2018,male,n_rr3_45,16896,rounded
2018,male,n_rr3_46,16920,rounded
2018,male,n_rr3_47,16893,rounded
2018,male,n_rr3_48,16923,rounded
2018,male,n_rr3_49,16944,rounded
2018,male,n_rr3_5,16902,rounded
2018,male,n_rr3_50,16932,rounded
2018,male,n_rr3_51,16863,rounded
2018,male,n_rr3_52,16944,rounded
2018,male,n_rr3_53,16926,rounded
2018,male,n_rr3_54,16911,rounded
2018,male,n_rr3_55,16959,rounded
2018,male,n_rr3_56,16917,rounded
2018,male,n_rr3_57,16908,rounded
2018,male,n_rr3_58,16905,rounded
2018,male,n_rr3_59,16872,rounded
2018,male,n_rr3_6,16884,rounded
2018,male,n_rr3_60,16923,rounded
2018,male,n_rr3_61,16905,rounded
2018,male,n_rr3_62,16908,rounded
2018,male,n_rr3_63,16893,rounded
2018,male,n_rr3_64,16890,rounded
2018,male,n_rr3_65,16929,rounded
2018,male,n_rr3_66,16947,rounded
2018,male,n_rr3_67,16932,rounded
2018,male,n_rr3_68,16902,rounded
2018,male,n_rr3_69,16902,rounded
2018,male,n_rr3_7,16905,rounded
2018,male,n_rr3_70,16959,rounded
2018,male,n_rr3_71,16947,rounded
2018,male,n_rr3_72,16944,rounded
2018,male,n_rr3_73,16869,rounded
2018,male,n_rr3_74,16869,rounded
2018,male,n_rr3_75,16914,rounded
2018,male,n_rr3_76,16896,rounded
2018,male,n_rr3_77,16920,rounded
2018,male,n_rr3_78,16962,rounded
2018,male,n_rr3_79,16872,rounded
2018,male,n_rr3_8,16878,rounded
2018,male,n_rr3_80,16902,rounded
2018,male,n_rr3_81,16836,rounded
2018,male,n_rr3_82,16995,rounded
2018,male,n_rr3_83,16905,rounded
2018,male,n_rr3_84,16932,rounded
2018,male,n_rr3_85,16923,rounded
2018,male,n_rr3_86,16923,rounded
2018,male,n_rr3_87,16902,rounded
2018,male,n_rr3_88,16902,rounded
2018,male,n_rr3_89,16932,rounded
2018,male,n_rr3_9,16950,rounded
2018,male,n_rr3_90,16956,rounded
2018,male,n_rr3_91,16932,rounded
2018,male,n_rr3_92,16917,rounded
2018,male,n_rr3_93,16944,rounded
2018,male,n_rr3_94,16908,rounded
2018,male,n_rr3_95,16884,rounded
2018,male,n_rr3_96,16914,rounded
2018,male,n_rr3_97,16947,rounded
2018,male,n_rr3_98,16923,rounded
2018,male,n_rr3_99,16857,rounded
2018,male,raw_cnt,16904,unrounded
2019,female,n_rr3_1,16551,rounded
2019,female,n_rr3_10,16545,rounded
2019,female,n_rr3_100,16542,rounded
2019,female,n_rr3_11,16551,rounded
2019,female,n_rr3_12,16521,rounded
2019,female,n_rr3_13,16554,rounded
2019,female,n_rr3_14,16533,rounded
2019,female,n_rr3_15,16554,rounded
2019,female,n_rr3_16,16548,rounded
2019,female,n_rr3_17,16551,rounded
2019,female,n_rr3_18,16584,rounded
2019,female,n_rr3_19,16530,rounded
2019,female,n_rr3_2,16662,rounded
2019,female,n_rr3_20,16602,rounded
2019,female,n_rr3_21,16575,rounded
2019,female,n_rr3_22,16638,rounded
2019,female,n_rr3_23,16551,rounded
2019,female,n_rr3_24,16590,rounded
2019,female,n_rr3_25,16581,rounded
2019,female,n_rr3_26,16593,rounded
2019,female,n_rr3_27,16647,rounded
2019,female,n_rr3_28,16587,rounded
2019,female,n_rr3_29,16557,rounded
2019,female,n_rr3_3,16617,rounded
2019,female,n_rr3_30,16593,rounded
2019,female,n_rr3_31,16575,rounded
2019,female,n_rr3_32,16578,rounded
2019,female,n_rr3_33,16512,rounded
2019,female,n_rr3_34,16527,rounded
2019,female,n_rr3_35,16578,rounded
2019,female,n_rr3_36,16587,rounded
2019,female,n_rr3_37,16545,rounded
2019,female,n_rr3_38,16569,rounded
2019,female,n_rr3_39,16587,rounded
2019,female,n_rr3_4,16575,rounded
2019,female,n_rr3_40,16542,rounded
2019,female,n_rr3_41,16503,rounded
2019,female,n_rr3_42,16623,rounded
2019,female,n_rr3_43,16566,rounded
2019,female,n_rr3_44,16542,rounded
2019,female,n_rr3_45,16584,rounded
2019,female,n_rr3_46,16545,rounded
2019,female,n_rr3_47,16464,rounded
2019,female,n_rr3_48,16530,rounded
2019,female,n_rr3_49,16608,rounded
2019,female,n_rr3_5,16581,rounded
2019,female,n_rr3_50,16602,rounded
2019,female,n_rr3_51,16584,rounded
2019,female,n_rr3_52,16602,rounded
2019,female,n_rr3_53,16611,rounded
2019,female,n_rr3_54,16584,rounded
2019,female,n_rr3_55,16557,rounded
2019,female,n_rr3_56,16641,rounded
2019,female,n_rr3_57,16557,rounded
2019,female,n_rr3_58,16611,rounded
2019,female,n_rr3_59,16566,rounded
2019,female,n_rr3_6,16527,rounded
2019,female,n_rr3_60,16614,rounded
2019,female,n_rr3_61,16584,rounded
2019,female,n_rr3_62,16620,rounded
2019,female,n_rr3_63,16584,rounded
2019,female,n_rr3_64,16560,rounded
2019,female,n_rr3_65,16638,rounded
2019,female,n_rr3_66,16584,rounded
2019,female,n_rr3_67,16593,rounded
2019,female,n_rr3_68,16593,rounded
2019,female,n_rr3_69,16536,rounded
2019,female,n_rr3_7,16587,rounded
2019,female,n_rr3_70,16671,rounded
2019,female,n_rr3_71,16599,rounded
2019,female,n_rr3_72,16536,rounded
2019,female,n_rr3_73,16491,rounded
2019,female,n_rr3_74,16563,rounded
2019,female,n_rr3_75,16506,rounded
2019,female,n_rr3_76,16596,rounded
2019,female,n_rr3_77,16590,rounded
2019,female,n_rr3_78,16563,rounded
2019,female,n_rr3_79,16542,rounded
2019,female,n_rr3_8,16575,rounded
2019,female,n_rr3_80,16566,rounded
2019,female,n_rr3_81,16545,rounded
2019,female,n_rr3_82,16590,rounded
2019,female,n_rr3_83,16557,rounded
2019,female,n_rr3_84,16572,rounded
2019,female,n_rr3_85,16584,rounded
2019,female,n_rr3_86,16653,rounded
2019,female,n_rr3_87,16593,rounded
2019,female,n_rr3_88,16575,rounded
2019,female,n_rr3_89,16554,rounded
2019,female,n_rr3_9,16566,rounded
2019,female,n_rr3_90,16581,rounded
2019,female,n_rr3_91,16545,rounded
2019,female,n_rr3_92,16599,rounded
2019,female,n_rr3_93,16563,rounded
2019,female,n_rr3_94,16590,rounded
2019,female,n_rr3_95,16620,rounded
2019,female,n_rr3_96,16557,rounded
2019,female,n_rr3_97,16527,rounded
2019,female,n_rr3_98,16641,rounded
2019,female,n_rr3_99,16527,rounded
2019,female,raw_cnt,16565,unrounded
2019,male,n_rr3_1,17451,rounded
2019,male,n_rr3_10,17490,rounded
2019,male,n_rr3_100,17433,rounded
2019,male,n_rr3_11,17460,rounded
2019,male,n_rr3_12,17424,rounded
2019,male,n_rr3_13,17421,rounded
2019,male,n_rr3_14,17463,rounded
2019,male,n_rr3_15,17385,rounded
2019,male,n_rr3_16,17463,rounded
2019,male,n_rr3_17,17499,rounded
2019,male,n_rr3_18,17406,rounded
2019,male,n_rr3_19,17499,rounded
2019,male,n_rr3_2,17442,rounded
2019,male,n_rr3_20,17463,rounded
2019,male,n_rr3_21,17454,rounded
2019,male,n_rr3_22,17424,rounded
2019,male,n_rr3_23,17427,rounded
2019,male,n_rr3_24,17451,rounded
2019,male,n_rr3_25,17526,rounded
2019,male,n_rr3_26,17484,rounded
2019,male,n_rr3_27,17415,rounded
2019,male,n_rr3_28,17538,rounded
2019,male,n_rr3_29,17487,rounded
2019,male,n_rr3_3,17454,rounded
2019,male,n_rr3_30,17457,rounded
2019,male,n_rr3_31,17481,rounded
2019,male,n_rr3_32,17460,rounded
2019,male,n_rr3_33,17454,rounded
2019,male,n_rr3_34,17520,rounded
2019,male,n_rr3_35,17472,rounded
2019,male,n_rr3_36,17424,rounded
2019,male,n_rr3_37,17421,rounded
2019,male,n_rr3_38,17499,rounded
2019,male,n_rr3_39,17454,rounded
2019,male,n_rr3_4,17481,rounded
2019,male,n_rr3_40,17445,rounded
2019,male,n_rr3_41,17484,rounded
2019,male,n_rr3_42,17484,rounded
2019,male,n_rr3_43,17481,rounded
2019,male,n_rr3_44,17493,rounded
2019,male,n_rr3_45,17415,rounded
2019,male,n_rr3_46,17412,rounded
2019,male,n_rr3_47,17463,rounded
2019,male,n_rr3_48,17445,rounded
2019,male,n_rr3_49,17511,rounded
2019,male,n_rr3_5,17421,rounded
2019,male,n_rr3_50,17487,rounded
2019,male,n_rr3_51,17442,rounded
2019,male,n_rr3_52,17481,rounded
2019,male,n_rr3_53,17442,rounded
2019,male,n_rr3_54,17463,rounded
2019,male,n_rr3_55,17448,rounded
2019,male,n_rr3_56,17511,rounded
2019,male,n_rr3_57,17421,rounded
2019,male,n_rr3_58,17448,rounded
2019,male,n_rr3_59,17496,rounded
2019,male,n_rr3_6,17478,rounded
2019,male,n_rr3_60,17496,rounded
2019,male,n_rr3_61,17478,rounded
2019,male,n_rr3_62,17487,rounded
2019,male,n_rr3_63,17517,rounded
2019,male,n_rr3_64,17415,rounded
2019,male,n_rr3_65,17454,rounded
2019,male,n_rr3_66,17499,rounded
2019,male,n_rr3_67,17508,rounded
2019,male,n_rr3_68,17529,rounded
2019,male,n_rr3_69,17460,rounded
2019,male,n_rr3_7,17415,rounded
2019,male,n_rr3_70,17457,rounded
2019,male,n_rr3_71,17460,rounded
2019,male,n_rr3_72,17403,rounded
2019,male,n_rr3_73,17550,rounded
2019,male,n_rr3_74,17466,rounded
2019,male,n_rr3_75,17472,rounded
2019,male,n_rr3_76,17451,rounded
2019,male,n_rr3_77,17535,rounded
2019,male,n_rr3_78,17469,rounded
2019,male,n_rr3_79,17496,rounded
2019,male,n_rr3_8,17490,rounded
2019,male,n_rr3_80,17424,rounded
2019,male,n_rr3_81,17430,rounded
2019,male,n_rr3_82,17481,rounded
2019,male,n_rr3_83,17394,rounded
2019,male,n_rr3_84,17472,rounded
2019,male,n_rr3_85,17490,rounded
2019,male,n_rr3_86,17406,rounded
2019,male,n_rr3_87,17439,rounded
2019,male,n_rr3_88,17532,rounded
2019,male,n_rr3_89,17397,rounded
2019,male,n_rr3_9,17445,rounded
2019,male,n_rr3_90,17478,rounded
2019,male,n_rr3_91,17517,rounded
2019,male,n_rr3_92,17502,rounded
2019,male,n_rr3_93,17430,rounded
2019,male,n_rr3_94,17451,rounded
2019,male,n_rr3_95,17541,rounded
2019,male,n_rr3_96,17415,rounded
2019,male,n_rr3_97,17445,rounded
2019,male,n_rr3_98,17421,rounded
2019,male,n_rr3_99,17475,rounded
2019,male,raw_cnt,17471,unrounded
2020,female,n_rr3_1,15846,rounded
2020,female,n_rr3_10,15822,rounded
2020,female,n_rr3_100,15798,rounded
2020,female,n_rr3_11,15771,rounded
2020,female,n_rr3_12,15735,rounded
2020,female,n_rr3_13,15780,rounded
2020,female,n_rr3_14,15849,rounded
2020,female,n_rr3_15,15765,rounded
2020,female,n_rr3_16,15816,rounded
2020,female,n_rr3_17,15777,rounded
2020,female,n_rr3_18,15777,rounded
2020,female,n_rr3_19,15825,rounded
2020,female,n_rr3_2,15816,rounded
2020,female,n_rr3_20,15798,rounded
2020,female,n_rr3_21,15759,rounded
2020,female,n_rr3_22,15807,rounded
2020,female,n_rr3_23,15765,rounded
2020,female,n_rr3_24,15771,rounded
2020,female,n_rr3_25,15816,rounded
2020,female,n_rr3_26,15789,rounded
2020,female,n_rr3_27,15804,rounded
2020,female,n_rr3_28,15807,rounded
2020,female,n_rr3_29,15774,rounded
2020,female,n_rr3_3,15804,rounded
2020,female,n_rr3_30,15801,rounded
2020,female,n_rr3_31,15726,rounded
2020,female,n_rr3_32,15750,rounded
2020,female,n_rr3_33,15789,rounded
2020,female,n_rr3_34,15765,rounded
2020,female,n_rr3_35,15798,rounded
2020,female,n_rr3_36,15828,rounded
2020,female,n_rr3_37,15813,rounded
2020,female,n_rr3_38,15795,rounded
2020,female,n_rr3_39,15777,rounded
2020,female,n_rr3_4,15825,rounded
2020,female,n_rr3_40,15840,rounded
2020,female,n_rr3_41,15840,rounded
2020,female,n_rr3_42,15846,rounded
2020,female,n_rr3_43,15819,rounded
2020,female,n_rr3_44,15735,rounded
2020,female,n_rr3_45,15756,rounded
2020,female,n_rr3_46,15786,rounded
2020,female,n_rr3_47,15786,rounded
2020,female,n_rr3_48,15729,rounded
2020,female,n_rr3_49,15813,rounded
2020,female,n_rr3_5,15780,rounded
2020,female,n_rr3_50,15768,rounded
2020,female,n_rr3_51,15711,rounded
2020,female,n_rr3_52,15816,rounded
2020,female,n_rr3_53,15795,rounded
2020,female,n_rr3_54,15768,rounded
2020,female,n_rr3_55,15726,rounded
2020,female,n_rr3_56,15834,rounded
2020,female,n_rr3_57,15759,rounded
2020,female,n_rr3_58,15735,rounded
2020,female,n_rr3_59,15816,rounded
2020,female,n_rr3_6,15849,rounded
2020,female,n_rr3_60,15726,rounded
2020,female,n_rr3_61,15705,rounded
2020,female,n_rr3_62,15762,rounded
2020,female,n_rr3_63,15801,rounded
2020,female,n_rr3_64,15813,rounded
2020,female,n_rr3_65,15834,rounded
2020,female,n_rr3_66,15681,rounded
2020,female,n_rr3_67,15771,rounded
2020,female,n_rr3_68,15747,rounded
2020,female,n_rr3_69,15750,rounded
2020,female,n_rr3_7,15747,rounded
2020,female,n_rr3_70,15795,rounded
2020,female,n_rr3_71,15846,rounded
2020,female,n_rr3_72,15861,rounded
2020,female,n_rr3_73,15747,rounded
2020,female,n_rr3_74,15759,rounded
2020,female,n_rr3_75,15795,rounded
2020,female,n_rr3_76,15795,rounded
2020,female,n_rr3_77,15720,rounded
2020,female,n_rr3_78,15765,rounded
2020,female,n_rr3_79,15732,rounded
2020,female,n_rr3_8,15759,rounded
2020,female,n_rr3_80,15759,rounded
2020,female,n_rr3_81,15741,rounded
2020,female,n_rr3_82,15771,rounded
2020,female,n_rr3_83,15741,rounded
2020,female,n_rr3_84,15753,rounded
2020,female,n_rr3_85,15774,rounded
2020,female,n_rr3_86,15759,rounded
2020,female,n_rr3_87,15753,rounded
2020,female,n_rr3_88,15804,rounded
2020,female,n_rr3_89,15756,rounded
2020,female,n_rr3_9,15837,rounded
2020,female,n_rr3_90,15810,rounded
2020,female,n_rr3_91,15810,rounded
2020,female,n_rr3_92,15723,rounded
2020,female,n_rr3_93,15750,rounded
2020,female,n_rr3_94,15747,rounded
2020,female,n_rr3_95,15801,rounded
2020,female,n_rr3_96,15726,rounded
2020,female,n_rr3_97,15810,rounded
2020,female,n_rr3_98,15804,rounded
2020,female,n_rr3_99,15828,rounded
2020,female,raw_cnt,15778,unrounded
2020,male,n_rr3_1,16941,rounded
2020,male,n_rr3_10,16908,rounded
2020,male,n_rr3_100,16980,rounded
2020,male,n_rr3_11,16950,rounded
2020,male,n_rr3_12,16977,rounded
2020,male,n_rr3_13,16917,rounded
2020,male,n_rr3_14,16986,rounded
2020,male,n_rr3_15,16986,rounded
2020,male,n_rr3_16,16905,rounded
2020,male,n_rr3_17,16932,rounded
2020,male,n_rr3_18,16950,rounded
2020,male,n_rr3_19,16878,rounded
2020,male,n_rr3_2,16959,rounded
2020,male,n_rr3_20,16923,rounded
2020,male,n_rr3_21,16998,rounded
2020,male,n_rr3_22,16935,rounded
2020,male,n_rr3_23,16884,rounded
2020,male,n_rr3_24,16893,rounded
2020,male,n_rr3_25,16968,rounded
2020,male,n_rr3_26,16992,rounded
2020,male,n_rr3_27,16971,rounded
2020,male,n_rr3_28,16917,rounded
2020,male,n_rr3_29,16923,rounded
2020,male,n_rr3_3,16959,rounded
2020,male,n_rr3_30,16893,rounded
2020,male,n_rr3_31,16986,rounded
2020,male,n_rr3_32,16941,rounded
2020,male,n_rr3_33,16983,rounded
2020,male,n_rr3_34,16950,rounded
2020,male,n_rr3_35,16917,rounded
2020,male,n_rr3_36,16857,rounded
2020,male,n_rr3_37,16926,rounded
2020,male,n_rr3_38,16947,rounded
2020,male,n_rr3_39,16983,rounded
2020,male,n_rr3_4,16995,rounded
2020,male,n_rr3_40,16932,rounded
2020,male,n_rr3_41,16965,rounded
2020,male,n_rr3_42,16923,rounded
2020,male,n_rr3_43,16953,rounded
2020,male,n_rr3_44,16944,rounded
2020,male,n_rr3_45,16893,rounded
2020,male,n_rr3_46,16983,rounded
2020,male,n_rr3_47,16950,rounded
2020,male,n_rr3_48,16908,rounded
2020,male,n_rr3_49,16983,rounded
2020,male,n_rr3_5,16971,rounded
2020,male,n_rr3_50,16923,rounded
2020,male,n_rr3_51,16947,rounded
2020,male,n_rr3_52,16944,rounded
2020,male,n_rr3_53,16947,rounded
2020,male,n_rr3_54,16977,rounded
2020,male,n_rr3_55,16881,rounded
2020,male,n_rr3_56,16965,rounded
2020,male,n_rr3_57,16959,rounded
2020,male,n_rr3_58,16893,rounded
2020,male,n_rr3_59,16941,rounded
2020,male,n_rr3_6,16941,rounded
2020,male,n_rr3_60,16935,rounded
2020,male,n_rr3_61,16932,rounded
2020,male,n_rr3_62,16947,rounded
2020,male,n_rr3_63,16908,rounded
2020,male,n_rr3_64,16974,rounded
2020,male,n_rr3_65,16911,rounded
2020,male,n_rr3_66,16923,rounded
2020,male,n_rr3_67,16908,rounded
2020,male,n_rr3_68,16998,rounded
2020,male,n_rr3_69,16989,rounded
2020,male,n_rr3_7,16914,rounded
2020,male,n_rr3_70,16974,rounded
2020,male,n_rr3_71,16917,rounded
2020,male,n_rr3_72,16980,rounded
2020,male,n_rr3_73,16992,rounded
2020,male,n_rr3_74,16917,rounded
2020,male,n_rr3_75,16935,rounded
2020,male,n_rr3_76,16947,rounded
2020,male,n_rr3_77,16959,rounded
2020,male,n_rr3_78,16974,rounded
2020,male,n_rr3_79,16857,rounded
2020,male,n_rr3_8,17025,rounded
2020,male,n_rr3_80,16965,rounded
2020,male,n_rr3_81,16932,rounded
2020,male,n_rr3_82,16977,rounded
2020,male,n_rr3_83,16983,rounded
2020,male,n_rr3_84,17010,rounded
