year,sex,rounding,cnt,sim_lab
2013,female,n_rr3_91,14562,rounded
2013,female,n_rr3_92,14688,rounded
2013,female,n_rr3_93,14553,rounded
2013,female,n_rr3_94,14571,rounded
2013,female,n_rr3_95,14619,rounded
2013,female,n_rr3_96,14514,rounded
2013,female,n_rr3_97,14583,rounded
2013,female,n_rr3_98,14688,rounded
2013,female,n_rr3_99,14640,rounded
2013,female,raw_cnt,14570,unrounded
2013,male,n_rr3_1,14841,rounded
2013,male,n_rr3_10,14772,rounded
2013,male,n_rr3_100,14835,rounded
2013,male,n_rr3_11,14886,rounded
2013,male,n_rr3_12,14793,rounded
2013,male,n_rr3_13,14829,rounded
2013,male,n_rr3_14,14835,rounded
2013,male,n_rr3_15,14814,rounded
2013,male,n_rr3_16,14847,rounded
2013,male,n_rr3_17,14736,rounded
2013,male,n_rr3_18,14865,rounded
2013,male,n_rr3_19,14811,rounded
2013,male,n_rr3_2,14982,rounded
2013,male,n_rr3_20,14883,rounded
2013,male,n_rr3_21,14772,rounded
2013,male,n_rr3_22,14715,rounded
2013,male,n_rr3_23,14814,rounded
2013,male,n_rr3_24,14832,rounded
2013,male,n_rr3_25,14739,rounded
2013,male,n_rr3_26,14724,rounded
2013,male,n_rr3_27,14835,rounded
2013,male,n_rr3_28,14739,rounded
2013,male,n_rr3_29,14829,rounded
2013,male,n_rr3_3,14892,rounded
2013,male,n_rr3_30,14817,rounded
2013,male,n_rr3_31,14793,rounded
2013,male,n_rr3_32,14814,rounded
2013,male,n_rr3_33,14709,rounded
2013,male,n_rr3_34,14859,rounded
2013,male,n_rr3_35,14754,rounded
2013,male,n_rr3_36,14793,rounded
2013,male,n_rr3_37,14823,rounded
2013,male,n_rr3_38,14844,rounded
2013,male,n_rr3_39,14790,rounded
2013,male,n_rr3_4,14793,rounded
2013,male,n_rr3_40,14838,rounded
2013,male,n_rr3_41,14808,rounded
2013,male,n_rr3_42,14856,rounded
2013,male,n_rr3_43,14820,rounded
2013,male,n_rr3_44,14817,rounded
2013,male,n_rr3_45,14781,rounded
2013,male,n_rr3_46,14844,rounded
2013,male,n_rr3_47,14832,rounded
2013,male,n_rr3_48,14820,rounded
2013,male,n_rr3_49,14787,rounded
2013,male,n_rr3_5,14712,rounded
2013,male,n_rr3_50,14793,rounded
2013,male,n_rr3_51,14799,rounded
2013,male,n_rr3_52,14985,rounded
2013,male,n_rr3_53,14805,rounded
2013,male,n_rr3_54,14820,rounded
2013,male,n_rr3_55,14844,rounded
2013,male,n_rr3_56,14880,rounded
2013,male,n_rr3_57,14742,rounded
2013,male,n_rr3_58,14850,rounded
2013,male,n_rr3_59,14769,rounded
2013,male,n_rr3_6,14784,rounded
2013,male,n_rr3_60,14739,rounded
2013,male,n_rr3_61,14889,rounded
2013,male,n_rr3_62,14823,rounded
2013,male,n_rr3_63,14811,rounded
2013,male,n_rr3_64,14811,rounded
2013,male,n_rr3_65,14784,rounded
2013,male,n_rr3_66,14736,rounded
2013,male,n_rr3_67,14811,rounded
2013,male,n_rr3_68,14799,rounded
2013,male,n_rr3_69,14802,rounded
2013,male,n_rr3_7,14817,rounded
2013,male,n_rr3_70,14916,rounded
2013,male,n_rr3_71,14682,rounded
2013,male,n_rr3_72,14826,rounded
2013,male,n_rr3_73,14841,rounded
2013,male,n_rr3_74,14787,rounded
2013,male,n_rr3_75,14739,rounded
2013,male,n_rr3_76,14871,rounded
2013,male,n_rr3_77,14913,rounded
2013,male,n_rr3_78,14781,rounded
2013,male,n_rr3_79,14760,rounded
2013,male,n_rr3_8,14871,rounded
2013,male,n_rr3_80,14829,rounded
2013,male,n_rr3_81,14769,rounded
2013,male,n_rr3_82,14790,rounded
2013,male,n_rr3_83,14898,rounded
2013,male,n_rr3_84,14898,rounded
2013,male,n_rr3_85,14796,rounded
2013,male,n_rr3_86,14664,rounded
2013,male,n_rr3_87,14811,rounded
2013,male,n_rr3_88,14868,rounded
2013,male,n_rr3_89,14670,rounded
2013,male,n_rr3_9,14811,rounded
2013,male,n_rr3_90,14766,rounded
2013,male,n_rr3_91,14940,rounded
2013,male,n_rr3_92,14886,rounded
2013,male,n_rr3_93,14883,rounded
2013,male,n_rr3_94,14859,rounded
2013,male,n_rr3_95,14787,rounded
2013,male,n_rr3_96,14757,rounded
2013,male,n_rr3_97,14802,rounded
2013,male,n_rr3_98,14760,rounded
2013,male,n_rr3_99,14712,rounded
2013,male,raw_cnt,14815,unrounded
2014,female,n_rr3_1,15399,rounded
2014,female,n_rr3_10,15405,rounded
2014,female,n_rr3_100,15303,rounded
2014,female,n_rr3_11,15381,rounded
2014,female,n_rr3_12,15345,rounded
2014,female,n_rr3_13,15297,rounded
2014,female,n_rr3_14,15294,rounded
2014,female,n_rr3_15,15393,rounded
2014,female,n_rr3_16,15384,rounded
2014,female,n_rr3_17,15345,rounded
2014,female,n_rr3_18,15285,rounded
2014,female,n_rr3_19,15342,rounded
2014,female,n_rr3_2,15270,rounded
2014,female,n_rr3_20,15270,rounded
2014,female,n_rr3_21,15423,rounded
2014,female,n_rr3_22,15387,rounded
2014,female,n_rr3_23,15315,rounded
2014,female,n_rr3_24,15366,rounded
2014,female,n_rr3_25,15351,rounded
2014,female,n_rr3_26,15321,rounded
2014,female,n_rr3_27,15351,rounded
2014,female,n_rr3_28,15300,rounded
2014,female,n_rr3_29,15321,rounded
2014,female,n_rr3_3,15324,rounded
2014,female,n_rr3_30,15312,rounded
2014,female,n_rr3_31,15333,rounded
2014,female,n_rr3_32,15303,rounded
2014,female,n_rr3_33,15363,rounded
2014,female,n_rr3_34,15345,rounded
2014,female,n_rr3_35,15378,rounded
2014,female,n_rr3_36,15327,rounded
2014,female,n_rr3_37,15483,rounded
2014,female,n_rr3_38,15324,rounded
2014,female,n_rr3_39,15207,rounded
2014,female,n_rr3_4,15324,rounded
2014,female,n_rr3_40,15405,rounded
2014,female,n_rr3_41,15306,rounded
2014,female,n_rr3_42,15273,rounded
2014,female,n_rr3_43,15273,rounded
2014,female,n_rr3_44,15342,rounded
2014,female,n_rr3_45,15234,rounded
2014,female,n_rr3_46,15318,rounded
2014,female,n_rr3_47,15453,rounded
2014,female,n_rr3_48,15309,rounded
2014,female,n_rr3_49,15351,rounded
2014,female,n_rr3_5,15324,rounded
2014,female,n_rr3_50,15324,rounded
2014,female,n_rr3_51,15312,rounded
2014,female,n_rr3_52,15348,rounded
2014,female,n_rr3_53,15240,rounded
2014,female,n_rr3_54,15366,rounded
2014,female,n_rr3_55,15453,rounded
2014,female,n_rr3_56,15366,rounded
2014,female,n_rr3_57,15294,rounded
2014,female,n_rr3_58,15267,rounded
2014,female,n_rr3_59,15348,rounded
2014,female,n_rr3_6,15318,rounded
2014,female,n_rr3_60,15291,rounded
2014,female,n_rr3_61,15351,rounded
2014,female,n_rr3_62,15261,rounded
2014,female,n_rr3_63,15309,rounded
2014,female,n_rr3_64,15420,rounded
2014,female,n_rr3_65,15261,rounded
2014,female,n_rr3_66,15393,rounded
2014,female,n_rr3_67,15351,rounded
2014,female,n_rr3_68,15213,rounded
2014,female,n_rr3_69,15393,rounded
2014,female,n_rr3_7,15345,rounded
2014,female,n_rr3_70,15273,rounded
2014,female,n_rr3_71,15354,rounded
2014,female,n_rr3_72,15291,rounded
2014,female,n_rr3_73,15297,rounded
2014,female,n_rr3_74,15294,rounded
2014,female,n_rr3_75,15330,rounded
2014,female,n_rr3_76,15303,rounded
2014,female,n_rr3_77,15402,rounded
2014,female,n_rr3_78,15318,rounded
2014,female,n_rr3_79,15345,rounded
2014,female,n_rr3_8,15468,rounded
2014,female,n_rr3_80,15252,rounded
2014,female,n_rr3_81,15366,rounded
2014,female,n_rr3_82,15345,rounded
2014,female,n_rr3_83,15213,rounded
2014,female,n_rr3_84,15294,rounded
2014,female,n_rr3_85,15309,rounded
2014,female,n_rr3_86,15300,rounded
2014,female,n_rr3_87,15300,rounded
2014,female,n_rr3_88,15267,rounded
2014,female,n_rr3_89,15396,rounded
2014,female,n_rr3_9,15264,rounded
2014,female,n_rr3_90,15396,rounded
2014,female,n_rr3_91,15339,rounded
2014,female,n_rr3_92,15297,rounded
2014,female,n_rr3_93,15282,rounded
2014,female,n_rr3_94,15351,rounded
2014,female,n_rr3_95,15372,rounded
2014,female,n_rr3_96,15351,rounded
2014,female,n_rr3_97,15300,rounded
2014,female,n_rr3_98,15321,rounded
2014,female,n_rr3_99,15315,rounded
2014,female,raw_cnt,15334,unrounded
2014,male,n_rr3_1,15756,rounded
2014,male,n_rr3_10,15669,rounded
2014,male,n_rr3_100,15639,rounded
2014,male,n_rr3_11,15651,rounded
2014,male,n_rr3_12,15690,rounded
2014,male,n_rr3_13,15609,rounded
2014,male,n_rr3_14,15534,rounded
2014,male,n_rr3_15,15540,rounded
2014,male,n_rr3_16,15660,rounded
2014,male,n_rr3_17,15666,rounded
2014,male,n_rr3_18,15738,rounded
2014,male,n_rr3_19,15759,rounded
2014,male,n_rr3_2,15558,rounded
2014,male,n_rr3_20,15612,rounded
2014,male,n_rr3_21,15597,rounded
2014,male,n_rr3_22,15582,rounded
2014,male,n_rr3_23,15657,rounded
2014,male,n_rr3_24,15588,rounded
2014,male,n_rr3_25,15720,rounded
2014,male,n_rr3_26,15591,rounded
2014,male,n_rr3_27,15615,rounded
2014,male,n_rr3_28,15615,rounded
2014,male,n_rr3_29,15786,rounded
2014,male,n_rr3_3,15603,rounded
2014,male,n_rr3_30,15609,rounded
2014,male,n_rr3_31,15609,rounded
2014,male,n_rr3_32,15618,rounded
2014,male,n_rr3_33,15750,rounded
2014,male,n_rr3_34,15729,rounded
2014,male,n_rr3_35,15522,rounded
2014,male,n_rr3_36,15741,rounded
2014,male,n_rr3_37,15537,rounded
2014,male,n_rr3_38,15633,rounded
2014,male,n_rr3_39,15636,rounded
2014,male,n_rr3_4,15612,rounded
2014,male,n_rr3_40,15636,rounded
2014,male,n_rr3_41,15615,rounded
2014,male,n_rr3_42,15699,rounded
2014,male,n_rr3_43,15666,rounded
2014,male,n_rr3_44,15627,rounded
2014,male,n_rr3_45,15606,rounded
2014,male,n_rr3_46,15612,rounded
2014,male,n_rr3_47,15705,rounded
2014,male,n_rr3_48,15753,rounded
2014,male,n_rr3_49,15690,rounded
2014,male,n_rr3_5,15687,rounded
2014,male,n_rr3_50,15570,rounded
2014,male,n_rr3_51,15615,rounded
2014,male,n_rr3_52,15729,rounded
2014,male,n_rr3_53,15603,rounded
2014,male,n_rr3_54,15564,rounded
2014,male,n_rr3_55,15585,rounded
2014,male,n_rr3_56,15666,rounded
2014,male,n_rr3_57,15714,rounded
2014,male,n_rr3_58,15654,rounded
2014,male,n_rr3_59,15759,rounded
2014,male,n_rr3_6,15663,rounded
2014,male,n_rr3_60,15639,rounded
2014,male,n_rr3_61,15657,rounded
2014,male,n_rr3_62,15621,rounded
2014,male,n_rr3_63,15600,rounded
2014,male,n_rr3_64,15597,rounded
2014,male,n_rr3_65,15621,rounded
2014,male,n_rr3_66,15705,rounded
2014,male,n_rr3_67,15708,rounded
2014,male,n_rr3_68,15657,rounded
2014,male,n_rr3_69,15690,rounded
2014,male,n_rr3_7,15597,rounded
2014,male,n_rr3_70,15705,rounded
2014,male,n_rr3_71,15795,rounded
2014,male,n_rr3_72,15669,rounded
2014,male,n_rr3_73,15654,rounded
2014,male,n_rr3_74,15663,rounded
2014,male,n_rr3_75,15570,rounded
2014,male,n_rr3_76,15675,rounded
2014,male,n_rr3_77,15585,rounded
2014,male,n_rr3_78,15687,rounded
2014,male,n_rr3_79,15711,rounded
2014,male,n_rr3_8,15576,rounded
2014,male,n_rr3_80,15696,rounded
2014,male,n_rr3_81,15753,rounded
2014,male,n_rr3_82,15606,rounded
2014,male,n_rr3_83,15669,rounded
2014,male,n_rr3_84,15597,rounded
2014,male,n_rr3_85,15717,rounded
2014,male,n_rr3_86,15714,rounded
2014,male,n_rr3_87,15747,rounded
2014,male,n_rr3_88,15630,rounded
2014,male,n_rr3_89,15603,rounded
2014,male,n_rr3_9,15639,rounded
2014,male,n_rr3_90,15642,rounded
2014,male,n_rr3_91,15750,rounded
2014,male,n_rr3_92,15702,rounded
2014,male,n_rr3_93,15627,rounded
2014,male,n_rr3_94,15702,rounded
2014,male,n_rr3_95,15597,rounded
2014,male,n_rr3_96,15681,rounded
2014,male,n_rr3_97,15603,rounded
2014,male,n_rr3_98,15648,rounded
2014,male,n_rr3_99,15609,rounded
2014,male,raw_cnt,15648,unrounded
2015,female,n_rr3_1,15798,rounded
2015,female,n_rr3_10,15792,rounded
2015,female,n_rr3_100,15945,rounded
2015,female,n_rr3_11,15864,rounded
2015,female,n_rr3_12,15840,rounded
2015,female,n_rr3_13,15804,rounded
2015,female,n_rr3_14,15801,rounded
2015,female,n_rr3_15,15789,rounded
2015,female,n_rr3_16,15879,rounded
2015,female,n_rr3_17,15912,rounded
2015,female,n_rr3_18,15930,rounded
2015,female,n_rr3_19,15726,rounded
2015,female,n_rr3_2,15801,rounded
2015,female,n_rr3_20,15993,rounded
2015,female,n_rr3_21,15894,rounded
2015,female,n_rr3_22,15831,rounded
2015,female,n_rr3_23,15972,rounded
2015,female,n_rr3_24,15840,rounded
2015,female,n_rr3_25,15903,rounded
2015,female,n_rr3_26,15867,rounded
2015,female,n_rr3_27,15879,rounded
2015,female,n_rr3_28,15903,rounded
2015,female,n_rr3_29,15816,rounded
2015,female,n_rr3_3,15876,rounded
2015,female,n_rr3_30,15903,rounded
2015,female,n_rr3_31,15828,rounded
2015,female,n_rr3_32,15840,rounded
2015,female,n_rr3_33,15834,rounded
2015,female,n_rr3_34,15825,rounded
2015,female,n_rr3_35,15831,rounded
2015,female,n_rr3_36,15828,rounded
2015,female,n_rr3_37,15876,rounded
2015,female,n_rr3_38,15882,rounded
2015,female,n_rr3_39,15765,rounded
2015,female,n_rr3_4,15876,rounded
2015,female,n_rr3_40,15891,rounded
2015,female,n_rr3_41,15888,rounded
2015,female,n_rr3_42,15855,rounded
2015,female,n_rr3_43,15789,rounded
2015,female,n_rr3_44,15894,rounded
2015,female,n_rr3_45,15888,rounded
2015,female,n_rr3_46,15813,rounded
2015,female,n_rr3_47,15828,rounded
2015,female,n_rr3_48,15876,rounded
2015,female,n_rr3_49,15849,rounded
2015,female,n_rr3_5,15717,rounded
2015,female,n_rr3_50,15951,rounded
2015,female,n_rr3_51,15900,rounded
2015,female,n_rr3_52,15888,rounded
2015,female,n_rr3_53,15828,rounded
2015,female,n_rr3_54,15795,rounded
2015,female,n_rr3_55,15924,rounded
2015,female,n_rr3_56,15894,rounded
2015,female,n_rr3_57,15942,rounded
2015,female,n_rr3_58,15909,rounded
2015,female,n_rr3_59,15882,rounded
2015,female,n_rr3_6,15702,rounded
2015,female,n_rr3_60,15786,rounded
2015,female,n_rr3_61,15858,rounded
2015,female,n_rr3_62,15879,rounded
2015,female,n_rr3_63,15837,rounded
2015,female,n_rr3_64,15948,rounded
2015,female,n_rr3_65,15801,rounded
2015,female,n_rr3_66,15789,rounded
2015,female,n_rr3_67,15882,rounded
2015,female,n_rr3_68,15834,rounded
2015,female,n_rr3_69,15882,rounded
2015,female,n_rr3_7,15831,rounded
2015,female,n_rr3_70,15882,rounded
2015,female,n_rr3_71,15855,rounded
2015,female,n_rr3_72,15864,rounded
2015,female,n_rr3_73,15837,rounded
2015,female,n_rr3_74,15957,rounded
2015,female,n_rr3_75,15876,rounded
2015,female,n_rr3_76,15939,rounded
2015,female,n_rr3_77,15888,rounded
2015,female,n_rr3_78,15825,rounded
2015,female,n_rr3_79,15771,rounded
2015,female,n_rr3_8,15906,rounded
2015,female,n_rr3_80,15894,rounded
2015,female,n_rr3_81,15867,rounded
2015,female,n_rr3_82,15960,rounded
2015,female,n_rr3_83,15825,rounded
2015,female,n_rr3_84,15873,rounded
2015,female,n_rr3_85,15897,rounded
2015,female,n_rr3_86,15963,rounded
2015,female,n_rr3_87,15939,rounded
2015,female,n_rr3_88,15807,rounded
2015,female,n_rr3_89,15897,rounded
2015,female,n_rr3_9,15738,rounded
2015,female,n_rr3_90,15816,rounded
2015,female,n_rr3_91,15771,rounded
2015,female,n_rr3_92,15915,rounded
2015,female,n_rr3_93,15840,rounded
2015,female,n_rr3_94,15726,rounded
2015,female,n_rr3_95,15777,rounded
2015,female,n_rr3_96,15876,rounded
2015,female,n_rr3_97,15951,rounded
2015,female,n_rr3_98,15873,rounded
2015,female,n_rr3_99,15888,rounded
2015,female,raw_cnt,15852,unrounded
2015,male,n_rr3_1,15882,rounded
2015,male,n_rr3_10,15798,rounded
2015,male,n_rr3_100,15906,rounded
2015,male,n_rr3_11,15861,rounded
2015,male,n_rr3_12,15759,rounded
2015,male,n_rr3_13,15744,rounded
2015,male,n_rr3_14,15744,rounded
2015,male,n_rr3_15,15819,rounded
2015,male,n_rr3_16,15696,rounded
2015,male,n_rr3_17,15741,rounded
2015,male,n_rr3_18,15720,rounded
2015,male,n_rr3_19,15765,rounded
2015,male,n_rr3_2,15759,rounded
2015,male,n_rr3_20,15768,rounded
2015,male,n_rr3_21,15801,rounded
2015,male,n_rr3_22,15741,rounded
2015,male,n_rr3_23,15768,rounded
2015,male,n_rr3_24,15822,rounded
2015,male,n_rr3_25,15807,rounded
2015,male,n_rr3_26,15705,rounded
2015,male,n_rr3_27,15924,rounded
2015,male,n_rr3_28,15741,rounded
2015,male,n_rr3_29,15696,rounded
2015,male,n_rr3_3,15858,rounded
2015,male,n_rr3_30,15789,rounded
2015,male,n_rr3_31,15765,rounded
2015,male,n_rr3_32,15894,rounded
2015,male,n_rr3_33,15711,rounded
2015,male,n_rr3_34,15753,rounded
2015,male,n_rr3_35,15705,rounded
2015,male,n_rr3_36,15855,rounded
2015,male,n_rr3_37,15768,rounded
2015,male,n_rr3_38,15726,rounded
2015,male,n_rr3_39,15711,rounded
2015,male,n_rr3_4,15852,rounded
2015,male,n_rr3_40,15813,rounded
2015,male,n_rr3_41,15780,rounded
2015,male,n_rr3_42,15807,rounded
2015,male,n_rr3_43,15795,rounded
2015,male,n_rr3_44,15804,rounded
2015,male,n_rr3_45,15798,rounded
2015,male,n_rr3_46,15852,rounded
2015,male,n_rr3_47,15771,rounded
2015,male,n_rr3_48,15726,rounded
2015,male,n_rr3_49,15915,rounded
2015,male,n_rr3_5,15786,rounded
2015,male,n_rr3_50,15705,rounded
2015,male,n_rr3_51,15813,rounded
2015,male,n_rr3_52,15786,rounded
2015,male,n_rr3_53,15756,rounded
2015,male,n_rr3_54,15696,rounded
2015,male,n_rr3_55,15840,rounded
2015,male,n_rr3_56,15735,rounded
2015,male,n_rr3_57,15861,rounded
2015,male,n_rr3_58,15852,rounded
2015,male,n_rr3_59,15774,rounded
2015,male,n_rr3_6,15771,rounded
2015,male,n_rr3_60,15774,rounded
2015,male,n_rr3_61,15822,rounded
2015,male,n_rr3_62,15849,rounded
2015,male,n_rr3_63,15909,rounded
2015,male,n_rr3_64,15738,rounded
2015,male,n_rr3_65,15855,rounded
2015,male,n_rr3_66,15594,rounded
2015,male,n_rr3_67,15822,rounded
2015,male,n_rr3_68,15822,rounded
2015,male,n_rr3_69,15771,rounded
2015,male,n_rr3_7,15831,rounded
2015,male,n_rr3_70,15864,rounded
2015,male,n_rr3_71,15843,rounded
2015,male,n_rr3_72,15885,rounded
2015,male,n_rr3_73,15819,rounded
2015,male,n_rr3_74,15969,rounded
2015,male,n_rr3_75,15756,rounded
2015,male,n_rr3_76,15819,rounded
2015,male,n_rr3_77,15780,rounded
2015,male,n_rr3_78,15831,rounded
2015,male,n_rr3_79,15828,rounded
2015,male,n_rr3_8,15765,rounded
2015,male,n_rr3_80,15771,rounded
2015,male,n_rr3_81,15780,rounded
2015,male,n_rr3_82,15741,rounded
2015,male,n_rr3_83,15711,rounded
2015,male,n_rr3_84,15729,rounded
2015,male,n_rr3_85,15798,rounded
2015,male,n_rr3_86,15867,rounded
2015,male,n_rr3_87,15807,rounded
2015,male,n_rr3_88,15756,rounded
2015,male,n_rr3_89,15855,rounded
2015,male,n_rr3_9,15804,rounded
2015,male,n_rr3_90,15699,rounded
2015,male,n_rr3_91,15792,rounded
2015,male,n_rr3_92,15786,rounded
2015,male,n_rr3_93,15777,rounded
2015,male,n_rr3_94,15810,rounded
2015,male,n_rr3_95,15768,rounded
2015,male,n_rr3_96,15903,rounded
2015,male,n_rr3_97,15882,rounded
2015,male,n_rr3_98,15750,rounded
2015,male,n_rr3_99,15864,rounded
2015,male,raw_cnt,15791,unrounded
2016,female,n_rr3_1,15447,rounded
2016,female,n_rr3_10,15486,rounded
2016,female,n_rr3_100,15432,rounded
2016,female,n_rr3_11,15516,rounded
2016,female,n_rr3_12,15462,rounded
2016,female,n_rr3_13,15501,rounded
2016,female,n_rr3_14,15462,rounded
2016,female,n_rr3_15,15501,rounded
2016,female,n_rr3_16,15441,rounded
2016,female,n_rr3_17,15480,rounded
2016,female,n_rr3_18,15423,rounded
2016,female,n_rr3_19,15528,rounded
2016,female,n_rr3_2,15588,rounded
2016,female,n_rr3_20,15501,rounded
2016,female,n_rr3_21,15450,rounded
2016,female,n_rr3_22,15432,rounded
2016,female,n_rr3_23,15393,rounded
2016,female,n_rr3_24,15477,rounded
2016,female,n_rr3_25,15405,rounded
2016,female,n_rr3_26,15456,rounded
2016,female,n_rr3_27,15420,rounded
2016,female,n_rr3_28,15441,rounded
2016,female,n_rr3_29,15555,rounded
2016,female,n_rr3_3,15387,rounded
2016,female,n_rr3_30,15468,rounded
2016,female,n_rr3_31,15396,rounded
2016,female,n_rr3_32,15474,rounded
2016,female,n_rr3_33,15519,rounded
2016,female,n_rr3_34,15390,rounded
2016,female,n_rr3_35,15387,rounded
2016,female,n_rr3_36,15462,rounded
2016,female,n_rr3_37,15423,rounded
2016,female,n_rr3_38,15462,rounded
2016,female,n_rr3_39,15372,rounded
2016,female,n_rr3_4,15459,rounded
2016,female,n_rr3_40,15489,rounded
2016,female,n_rr3_41,15567,rounded
2016,female,n_rr3_42,15519,rounded
2016,female,n_rr3_43,15489,rounded
2016,female,n_rr3_44,15366,rounded
2016,female,n_rr3_45,15462,rounded
2016,female,n_rr3_46,15531,rounded
2016,female,n_rr3_47,15354,rounded
2016,female,n_rr3_48,15480,rounded
2016,female,n_rr3_49,15480,rounded
2016,female,n_rr3_5,15378,rounded
2016,female,n_rr3_50,15393,rounded
2016,female,n_rr3_51,15540,rounded
2016,female,n_rr3_52,15408,rounded
2016,female,n_rr3_53,15540,rounded
2016,female,n_rr3_54,15552,rounded
2016,female,n_rr3_55,15477,rounded
2016,female,n_rr3_56,15408,rounded
2016,female,n_rr3_57,15546,rounded
2016,female,n_rr3_58,15507,rounded
2016,female,n_rr3_59,15474,rounded
2016,female,n_rr3_6,15498,rounded
2016,female,n_rr3_60,15468,rounded
2016,female,n_rr3_61,15525,rounded
2016,female,n_rr3_62,15486,rounded
2016,female,n_rr3_63,15432,rounded
2016,female,n_rr3_64,15519,rounded
2016,female,n_rr3_65,15447,rounded
2016,female,n_rr3_66,15492,rounded
2016,female,n_rr3_67,15465,rounded
2016,female,n_rr3_68,15570,rounded
2016,female,n_rr3_69,15447,rounded
2016,female,n_rr3_7,15429,rounded
2016,female,n_rr3_70,15477,rounded
2016,female,n_rr3_71,15348,rounded
2016,female,n_rr3_72,15420,rounded
2016,female,n_rr3_73,15378,rounded
2016,female,n_rr3_74,15366,rounded
2016,female,n_rr3_75,15471,rounded
2016,female,n_rr3_76,15429,rounded
2016,female,n_rr3_77,15417,rounded
2016,female,n_rr3_78,15432,rounded
2016,female,n_rr3_79,15417,rounded
2016,female,n_rr3_8,15477,rounded
2016,female,n_rr3_80,15549,rounded
2016,female,n_rr3_81,15417,rounded
2016,female,n_rr3_82,15453,rounded
2016,female,n_rr3_83,15456,rounded
2016,female,n_rr3_84,15492,rounded
2016,female,n_rr3_85,15348,rounded
2016,female,n_rr3_86,15495,rounded
2016,female,n_rr3_87,15453,rounded
2016,female,n_rr3_88,15456,rounded
2016,female,n_rr3_89,15414,rounded
2016,female,n_rr3_9,15537,rounded
2016,female,n_rr3_90,15471,rounded
2016,female,n_rr3_91,15405,rounded
2016,female,n_rr3_92,15324,rounded
2016,female,n_rr3_93,15408,rounded
2016,female,n_rr3_94,15522,rounded
2016,female,n_rr3_95,15489,rounded
2016,female,n_rr3_96,15459,rounded
2016,female,n_rr3_97,15528,rounded
2016,female,n_rr3_98,15501,rounded
2016,female,n_rr3_99,15456,rounded
2016,female,raw_cnt,15459,unrounded
2016,male,n_rr3_1,15939,rounded
2016,male,n_rr3_10,15846,rounded
2016,male,n_rr3_100,15864,rounded
2016,male,n_rr3_11,15792,rounded
2016,male,n_rr3_12,15741,rounded
2016,male,n_rr3_13,15801,rounded
2016,male,n_rr3_14,15780,rounded
2016,male,n_rr3_15,15765,rounded
2016,male,n_rr3_16,15768,rounded
2016,male,n_rr3_17,15795,rounded
2016,male,n_rr3_18,15882,rounded
2016,male,n_rr3_19,15807,rounded
2016,male,n_rr3_2,15834,rounded
2016,male,n_rr3_20,15948,rounded
2016,male,n_rr3_21,15837,rounded
2016,male,n_rr3_22,15822,rounded
2016,male,n_rr3_23,15819,rounded
2016,male,n_rr3_24,15786,rounded
2016,male,n_rr3_25,15864,rounded
2016,male,n_rr3_26,15900,rounded
2016,male,n_rr3_27,15900,rounded
2016,male,n_rr3_28,15828,rounded
2016,male,n_rr3_29,15936,rounded
2016,male,n_rr3_3,15843,rounded
2016,male,n_rr3_30,15825,rounded
2016,male,n_rr3_31,15840,rounded
2016,male,n_rr3_32,15840,rounded
2016,male,n_rr3_33,15879,rounded
2016,male,n_rr3_34,15831,rounded
2016,male,n_rr3_35,15861,rounded
2016,male,n_rr3_36,15804,rounded
2016,male,n_rr3_37,15861,rounded
2016,male,n_rr3_38,15945,rounded
2016,male,n_rr3_39,15816,rounded
2016,male,n_rr3_4,15843,rounded
2016,male,n_rr3_40,15816,rounded
2016,male,n_rr3_41,15888,rounded
2016,male,n_rr3_42,15879,rounded
2016,male,n_rr3_43,15762,rounded
2016,male,n_rr3_44,15804,rounded
2016,male,n_rr3_45,15717,rounded
2016,male,n_rr3_46,15804,rounded
2016,male,n_rr3_47,15834,rounded
2016,male,n_rr3_48,15828,rounded
2016,male,n_rr3_49,15756,rounded
2016,male,n_rr3_5,15858,rounded
2016,male,n_rr3_50,15837,rounded
2016,male,n_rr3_51,15933,rounded
2016,male,n_rr3_52,15804,rounded
2016,male,n_rr3_53,15828,rounded
2016,male,n_rr3_54,15873,rounded
2016,male,n_rr3_55,15843,rounded
2016,male,n_rr3_56,15870,rounded
2016,male,n_rr3_57,15819,rounded
2016,male,n_rr3_58,15849,rounded
2016,male,n_rr3_59,15912,rounded
2016,male,n_rr3_6,15864,rounded
2016,male,n_rr3_60,15975,rounded
2016,male,n_rr3_61,15834,rounded
2016,male,n_rr3_62,15792,rounded
2016,male,n_rr3_63,15846,rounded
2016,male,n_rr3_64,15870,rounded
2016,male,n_rr3_65,15885,rounded
2016,male,n_rr3_66,15768,rounded
2016,male,n_rr3_67,15876,rounded
2016,male,n_rr3_68,15894,rounded
2016,male,n_rr3_69,15936,rounded
2016,male,n_rr3_7,15903,rounded
2016,male,n_rr3_70,15975,rounded
2016,male,n_rr3_71,15945,rounded
2016,male,n_rr3_72,15768,rounded
2016,male,n_rr3_73,15786,rounded
2016,male,n_rr3_74,15915,rounded
2016,male,n_rr3_75,15927,rounded
2016,male,n_rr3_76,15801,rounded
2016,male,n_rr3_77,15879,rounded
2016,male,n_rr3_78,15852,rounded
2016,male,n_rr3_79,15753,rounded
2016,male,n_rr3_8,15813,rounded
2016,male,n_rr3_80,15828,rounded
2016,male,n_rr3_81,15882,rounded
2016,male,n_rr3_82,15876,rounded
2016,male,n_rr3_83,15792,rounded
